證券代碼	簡稱	年月日	收盤價
Y9999  	加權指數     	20111122	 7000.03
Y9999  	加權指數     	20111123	 6806.43
Y9999  	加權指數     	20111124	 6864.39
Y9999  	加權指數     	20111125	 6784.52
Y9999  	加權指數     	20111128	 6898.78
Y9999  	加權指數     	20111129	 6988.65
Y9999  	加權指數     	20111130	 6904.12
Y9999  	加權指數     	20111201	 7178.69
Y9999  	加權指數     	20111202	 7140.68
Y9999  	加權指數     	20111205	 7098.08
Y9999  	加權指數     	20111206	 6956.28
Y9999  	加權指數     	20111207	 7033.00
Y9999  	加權指數     	20111208	 6982.90
Y9999  	加權指數     	20111209	 6893.30
Y9999  	加權指數     	20111212	 6949.04
Y9999  	加權指數     	20111213	 6896.31
Y9999  	加權指數     	20111214	 6922.57
Y9999  	加權指數     	20111215	 6764.59
Y9999  	加權指數     	20111216	 6785.09
Y9999  	加權指數     	20111219	 6633.33
Y9999  	加權指數     	20111220	 6662.64
Y9999  	加權指數     	20111221	 6966.48
Y9999  	加權指數     	20111222	 6966.35
Y9999  	加權指數     	20111223	 7110.73
Y9999  	加權指數     	20111226	 7092.58
Y9999  	加權指數     	20111227	 7085.03
Y9999  	加權指數     	20111228	 7056.67
Y9999  	加權指數     	20111229	 7074.82
Y9999  	加權指數     	20111230	 7072.08
Y9999  	加權指數     	20120102	 6952.21
Y9999  	加權指數     	20120103	 7053.38
Y9999  	加權指數     	20120104	 7082.97
Y9999  	加權指數     	20120105	 7130.86
Y9999  	加權指數     	20120106	 7120.51
Y9999  	加權指數     	20120109	 7093.04
Y9999  	加權指數     	20120110	 7178.87
Y9999  	加權指數     	20120111	 7188.21
Y9999  	加權指數     	20120112	 7186.58
Y9999  	加權指數     	20120113	 7181.54
Y9999  	加權指數     	20120116	 7103.62
Y9999  	加權指數     	20120117	 7221.08
Y9999  	加權指數     	20120118	 7233.69
Y9999  	加權指數     	20120130	 7407.41
Y9999  	加權指數     	20120131	 7517.08
Y9999  	加權指數     	20120201	 7549.21
Y9999  	加權指數     	20120202	 7652.46
Y9999  	加權指數     	20120203	 7674.99
Y9999  	加權指數     	20120204	 7741.24
Y9999  	加權指數     	20120206	 7687.98
Y9999  	加權指數     	20120207	 7707.44
Y9999  	加權指數     	20120208	 7869.91
Y9999  	加權指數     	20120209	 7910.78
Y9999  	加權指數     	20120210	 7862.27
Y9999  	加權指數     	20120213	 7912.91
Y9999  	加權指數     	20120214	 7884.08
Y9999  	加權指數     	20120215	 8005.24
Y9999  	加權指數     	20120216	 7869.70
Y9999  	加權指數     	20120217	 7894.36
Y9999  	加權指數     	20120220	 7954.82
Y9999  	加權指數     	20120221	 7921.50
Y9999  	加權指數     	20120222	 8001.68
Y9999  	加權指數     	20120223	 7937.30
Y9999  	加權指數     	20120224	 7959.34
Y9999  	加權指數     	20120229	 8121.44
Y9999  	加權指數     	20120301	 8118.34
Y9999  	加權指數     	20120302	 8144.04
Y9999  	加權指數     	20120303	 8114.44
Y9999  	加權指數     	20120305	 8004.74
Y9999  	加權指數     	20120306	 7937.97
Y9999  	加權指數     	20120307	 7903.08
Y9999  	加權指數     	20120308	 7984.56
Y9999  	加權指數     	20120309	 8016.01
Y9999  	加權指數     	20120312	 7927.55
Y9999  	加權指數     	20120313	 8031.51
Y9999  	加權指數     	20120314	 8125.26
Y9999  	加權指數     	20120315	 8121.62
Y9999  	加權指數     	20120316	 8054.94
Y9999  	加權指數     	20120319	 8043.92
Y9999  	加權指數     	20120320	 7972.70
Y9999  	加權指數     	20120321	 7981.94
Y9999  	加權指數     	20120322	 8059.94
Y9999  	加權指數     	20120323	 8076.61
Y9999  	加權指數     	20120326	 7967.62
Y9999  	加權指數     	20120327	 8029.46
Y9999  	加權指數     	20120328	 8038.07
Y9999  	加權指數     	20120329	 7872.66
Y9999  	加權指數     	20120330	 7933.00
Y9999  	加權指數     	20120402	 7862.90
Y9999  	加權指數     	20120403	 7760.85
Y9999  	加權指數     	20120405	 7639.82
Y9999  	加權指數     	20120406	 7706.26
Y9999  	加權指數     	20120409	 7600.87
Y9999  	加權指數     	20120410	 7640.68
Y9999  	加權指數     	20120411	 7656.67
Y9999  	加權指數     	20120412	 7662.92
Y9999  	加權指數     	20120413	 7788.27
Y9999  	加權指數     	20120416	 7729.86
Y9999  	加權指數     	20120417	 7585.87
Y9999  	加權指數     	20120418	 7605.00
Y9999  	加權指數     	20120419	 7622.69
Y9999  	加權指數     	20120420	 7507.15
Y9999  	加權指數     	20120423	 7481.09
Y9999  	加權指數     	20120424	 7498.84
Y9999  	加權指數     	20120425	 7563.18
Y9999  	加權指數     	20120426	 7521.35
Y9999  	加權指數     	20120427	 7480.50
Y9999  	加權指數     	20120430	 7501.72
Y9999  	加權指數     	20120502	 7676.81
Y9999  	加權指數     	20120503	 7659.53
Y9999  	加權指數     	20120504	 7700.95
Y9999  	加權指數     	20120507	 7538.08
Y9999  	加權指數     	20120508	 7545.71
Y9999  	加權指數     	20120509	 7475.71
Y9999  	加權指數     	20120510	 7484.01
Y9999  	加權指數     	20120511	 7401.37
Y9999  	加權指數     	20120514	 7377.18
Y9999  	加權指數     	20120515	 7395.64
Y9999  	加權指數     	20120516	 7234.57
Y9999  	加權指數     	20120517	 7356.77
Y9999  	加權指數     	20120518	 7151.19
Y9999  	加權指數     	20120521	 7192.23
Y9999  	加權指數     	20120522	 7274.89
Y9999  	加權指數     	20120523	 7147.75
Y9999  	加權指數     	20120524	 7124.89
Y9999  	加權指數     	20120525	 7071.63
Y9999  	加權指數     	20120528	 7136.00
Y9999  	加權指數     	20120529	 7342.29
Y9999  	加權指數     	20120530	 7261.80
Y9999  	加權指數     	20120531	 7301.50
Y9999  	加權指數     	20120601	 7106.09
Y9999  	加權指數     	20120604	 6894.66
Y9999  	加權指數     	20120605	 7000.45
Y9999  	加權指數     	20120606	 7056.15
Y9999  	加權指數     	20120607	 7080.31
Y9999  	加權指數     	20120608	 6999.65
Y9999  	加權指數     	20120611	 7120.23
Y9999  	加權指數     	20120612	 7072.08
Y9999  	加權指數     	20120613	 7088.83
Y9999  	加權指數     	20120614	 7075.10
Y9999  	加權指數     	20120615	 7155.83
Y9999  	加權指數     	20120618	 7281.50
Y9999  	加權指數     	20120619	 7273.13
Y9999  	加權指數     	20120620	 7334.63
Y9999  	加權指數     	20120621	 7279.05
Y9999  	加權指數     	20120622	 7222.05
Y9999  	加權指數     	20120625	 7166.38
Y9999  	加權指數     	20120626	 7137.93
Y9999  	加權指數     	20120627	 7183.01
Y9999  	加權指數     	20120628	 7169.61
Y9999  	加權指數     	20120629	 7296.28
Y9999  	加權指數     	20120702	 7345.16
Y9999  	加權指數     	20120703	 7418.36
Y9999  	加權指數     	20120704	 7422.59
Y9999  	加權指數     	20120705	 7387.78
Y9999  	加權指數     	20120706	 7368.59
Y9999  	加權指數     	20120709	 7309.96
Y9999  	加權指數     	20120710	 7251.35
Y9999  	加權指數     	20120711	 7257.91
Y9999  	加權指數     	20120712	 7130.93
Y9999  	加權指數     	20120713	 7104.27
Y9999  	加權指數     	20120716	 7090.04
Y9999  	加權指數     	20120717	 7127.00
Y9999  	加權指數     	20120718	 7049.05
Y9999  	加權指數     	20120719	 7148.57
Y9999  	加權指數     	20120720	 7164.68
Y9999  	加權指數     	20120723	 7028.73
Y9999  	加權指數     	20120724	 7008.35
Y9999  	加權指數     	20120725	 6979.13
Y9999  	加權指數     	20120726	 6970.69
Y9999  	加權指數     	20120727	 7124.49
Y9999  	加權指數     	20120730	 7158.88
Y9999  	加權指數     	20120731	 7270.49
Y9999  	加權指數     	20120801	 7267.96
Y9999  	加權指數     	20120803	 7217.51
Y9999  	加權指數     	20120806	 7286.33
Y9999  	加權指數     	20120807	 7295.46
Y9999  	加權指數     	20120808	 7319.80
Y9999  	加權指數     	20120809	 7433.70
Y9999  	加權指數     	20120810	 7441.12
Y9999  	加權指數     	20120813	 7436.30
Y9999  	加權指數     	20120814	 7479.25
Y9999  	加權指數     	20120815	 7467.74
Y9999  	加權指數     	20120816	 7490.21
Y9999  	加權指數     	20120817	 7467.92
Y9999  	加權指數     	20120820	 7431.91
Y9999  	加權指數     	20120821	 7506.81
Y9999  	加權指數     	20120822	 7496.58
Y9999  	加權指數     	20120823	 7505.17
Y9999  	加權指數     	20120824	 7477.53
Y9999  	加權指數     	20120827	 7468.22
Y9999  	加權指數     	20120828	 7361.94
Y9999  	加權指數     	20120829	 7391.15
Y9999  	加權指數     	20120830	 7371.44
Y9999  	加權指數     	20120831	 7397.06
Y9999  	加權指數     	20120903	 7450.53
Y9999  	加權指數     	20120904	 7451.35
Y9999  	加權指數     	20120905	 7367.44
Y9999  	加權指數     	20120906	 7326.72
Y9999  	加權指數     	20120907	 7424.91
Y9999  	加權指數     	20120910	 7482.74
Y9999  	加權指數     	20120911	 7485.13
Y9999  	加權指數     	20120912	 7570.45
Y9999  	加權指數     	20120913	 7578.80
Y9999  	加權指數     	20120914	 7738.05
Y9999  	加權指數     	20120917	 7762.22
Y9999  	加權指數     	20120918	 7734.26
Y9999  	加權指數     	20120919	 7781.91
Y9999  	加權指數     	20120920	 7727.55
Y9999  	加權指數     	20120921	 7754.59
Y9999  	加權指數     	20120924	 7768.30
Y9999  	加權指數     	20120925	 7734.13
Y9999  	加權指數     	20120926	 7669.63
Y9999  	加權指數     	20120927	 7683.80
Y9999  	加權指數     	20120928	 7715.16
Y9999  	加權指數     	20121001	 7675.72
Y9999  	加權指數     	20121002	 7718.68
Y9999  	加權指數     	20121003	 7684.63
Y9999  	加權指數     	20121004	 7682.34
Y9999  	加權指數     	20121005	 7690.65
Y9999  	加權指數     	20121008	 7615.89
Y9999  	加權指數     	20121009	 7592.01
Y9999  	加權指數     	20121011	 7451.72
Y9999  	加權指數     	20121012	 7437.04
Y9999  	加權指數     	20121015	 7418.90
Y9999  	加權指數     	20121016	 7471.02
Y9999  	加權指數     	20121017	 7464.40
Y9999  	加權指數     	20121018	 7465.41
Y9999  	加權指數     	20121019	 7408.76
Y9999  	加權指數     	20121022	 7373.04
Y9999  	加權指數     	20121023	 7337.48
Y9999  	加權指數     	20121024	 7314.88
Y9999  	加權指數     	20121025	 7262.08
Y9999  	加權指數     	20121026	 7134.06
Y9999  	加權指數     	20121029	 7091.67
Y9999  	加權指數     	20121030	 7182.59
Y9999  	加權指數     	20121031	 7166.05
Y9999  	加權指數     	20121101	 7179.64
Y9999  	加權指數     	20121102	 7210.47
Y9999  	加權指數     	20121105	 7185.36
Y9999  	加權指數     	20121106	 7236.68
Y9999  	加權指數     	20121107	 7287.18
Y9999  	加權指數     	20121108	 7242.63
Y9999  	加權指數     	20121109	 7293.22
Y9999  	加權指數     	20121112	 7267.75
Y9999  	加權指數     	20121113	 7136.05
Y9999  	加權指數     	20121114	 7159.75
Y9999  	加權指數     	20121115	 7143.84
Y9999  	加權指數     	20121116	 7130.07
Y9999  	加權指數     	20121119	 7129.04
Y9999  	加權指數     	20121120	 7145.77
Y9999  	加權指數     	20121121	 7088.49
Y9999  	加權指數     	20121122	 7105.76
Y9999  	加權指數     	20121123	 7326.01
Y9999  	加權指數     	20121126	 7407.37
Y9999  	加權指數     	20121127	 7430.20
Y9999  	加權指數     	20121128	 7434.93
Y9999  	加權指數     	20121129	 7503.55
Y9999  	加權指數     	20121130	 7580.17
Y9999  	加權指數     	20121203	 7599.91
Y9999  	加權指數     	20121204	 7600.98
Y9999  	加權指數     	20121205	 7649.05
Y9999  	加權指數     	20121206	 7623.26
Y9999  	加權指數     	20121207	 7642.26
Y9999  	加權指數     	20121210	 7609.50
Y9999  	加權指數     	20121211	 7613.69
Y9999  	加權指數     	20121212	 7690.19
Y9999  	加權指數     	20121213	 7757.09
Y9999  	加權指數     	20121214	 7698.77
Y9999  	加權指數     	20121217	 7631.28
Y9999  	加權指數     	20121218	 7643.74
Y9999  	加權指數     	20121219	 7677.47
Y9999  	加權指數     	20121220	 7595.46
Y9999  	加權指數     	20121221	 7519.93
Y9999  	加權指數     	20121222	 7540.14
Y9999  	加權指數     	20121224	 7535.52
Y9999  	加權指數     	20121225	 7636.57
Y9999  	加權指數     	20121226	 7634.19
Y9999  	加權指數     	20121227	 7648.41
Y9999  	加權指數     	20121228	 7699.50
Y9999  	加權指數     	20130102	 7779.22
Y9999  	加權指數     	20130103	 7836.84
Y9999  	加權指數     	20130104	 7805.99
Y9999  	加權指數     	20130107	 7755.09
Y9999  	加權指數     	20130108	 7721.66
Y9999  	加權指數     	20130109	 7738.64
Y9999  	加權指數     	20130110	 7811.64
Y9999  	加權指數     	20130111	 7819.15
Y9999  	加權指數     	20130114	 7823.97
Y9999  	加權指數     	20130115	 7765.02
Y9999  	加權指數     	20130116	 7700.43
Y9999  	加權指數     	20130117	 7616.64
Y9999  	加權指數     	20130118	 7732.87
Y9999  	加權指數     	20130121	 7724.92
Y9999  	加權指數     	20130122	 7759.10
Y9999  	加權指數     	20130123	 7744.18
Y9999  	加權指數     	20130124	 7695.99
Y9999  	加權指數     	20130125	 7672.58
Y9999  	加權指數     	20130128	 7714.67
Y9999  	加權指數     	20130129	 7802.00
Y9999  	加權指數     	20130130	 7832.98
Y9999  	加權指數     	20130131	 7850.02
Y9999  	加權指數     	20130201	 7855.97
Y9999  	加權指數     	20130204	 7923.16
Y9999  	加權指數     	20130205	 7886.94
Y9999  	加權指數     	20130206	 7906.65
Y9999  	加權指數     	20130218	 7943.53
Y9999  	加權指數     	20130219	 7960.88
Y9999  	加權指數     	20130220	 8029.10
Y9999  	加權指數     	20130221	 7957.46
Y9999  	加權指數     	20130222	 7947.72
Y9999  	加權指數     	20130223	 7986.89
Y9999  	加權指數     	20130225	 7947.68
Y9999  	加權指數     	20130226	 7880.90
Y9999  	加權指數     	20130227	 7897.98
Y9999  	加權指數     	20130301	 7964.63
Y9999  	加權指數     	20130304	 7867.34
Y9999  	加權指數     	20130305	 7932.71
Y9999  	加權指數     	20130306	 7950.30
Y9999  	加權指數     	20130307	 7960.51
Y9999  	加權指數     	20130308	 8015.14
Y9999  	加權指數     	20130311	 8038.72
Y9999  	加權指數     	20130312	 7994.71
Y9999  	加權指數     	20130313	 7995.51
Y9999  	加權指數     	20130314	 7951.76
Y9999  	加權指數     	20130315	 7927.49
Y9999  	加權指數     	20130318	 7811.34
Y9999  	加權指數     	20130319	 7838.47
Y9999  	加權指數     	20130320	 7798.03
Y9999  	加權指數     	20130321	 7811.84
Y9999  	加權指數     	20130322	 7796.22
Y9999  	加權指數     	20130325	 7856.12
Y9999  	加權指數     	20130326	 7856.36
Y9999  	加權指數     	20130327	 7894.12
Y9999  	加權指數     	20130328	 7866.88
Y9999  	加權指數     	20130329	 7918.61
Y9999  	加權指數     	20130401	 7899.24
Y9999  	加權指數     	20130402	 7913.18
Y9999  	加權指數     	20130403	 7942.35
Y9999  	加權指數     	20130408	 7752.79
Y9999  	加權指數     	20130409	 7728.54
Y9999  	加權指數     	20130410	 7752.80
Y9999  	加權指數     	20130411	 7857.98
Y9999  	加權指數     	20130412	 7821.63
Y9999  	加權指數     	20130415	 7763.53
Y9999  	加權指數     	20130416	 7801.05
Y9999  	加權指數     	20130417	 7809.07
Y9999  	加權指數     	20130418	 7791.35
Y9999  	加權指數     	20130419	 7930.80
Y9999  	加權指數     	20130422	 7970.38
Y9999  	加權指數     	20130423	 7942.77
Y9999  	加權指數     	20130424	 8023.71
Y9999  	加權指數     	20130425	 8021.75
Y9999  	加權指數     	20130426	 8022.06
Y9999  	加權指數     	20130429	 8029.74
Y9999  	加權指數     	20130430	 8093.66
Y9999  	加權指數     	20130502	 8128.51
Y9999  	加權指數     	20130503	 8135.03
Y9999  	加權指數     	20130506	 8169.05
Y9999  	加權指數     	20130507	 8163.06
Y9999  	加權指數     	20130508	 8267.09
Y9999  	加權指數     	20130509	 8285.89
Y9999  	加權指數     	20130510	 8280.26
Y9999  	加權指數     	20130513	 8248.32
Y9999  	加權指數     	20130514	 8251.82
Y9999  	加權指數     	20130515	 8318.59
